Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05:35,10h 05m,499.0,7.0,4.7,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,07:30,10h 15m,585.0,9.0,4.8,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,07:15,09h 35m,542.0,10.0,4.6,https://www.redbus.in/bus-tickets/dharamshala-to-delhi,Dharamshala (Himachal Pradesh) to Delhi
HRTC - 1107,Ordinary 3+2 Non AC Seater,19:45,04:15,08h 30m,560.0,36.0,4.0,https://www.redbus.in/bus-tickets/jahoo-to-delhi,Jahu to Delhi
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,20:10,05:00,08h 50m,1101.0,34.0,3.5,https://www.redbus.in/bus-tickets/jahoo-to-delhi,Jahu to Delhi
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:15,03:00,05h 45m,450.0,13.0,3.7,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:45,03:15,05h 30m,450.0,15.0,3.5,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:00,23:00,04h 00m,375.0,16.0,3.4,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30,00:30,05h 00m,425.0,28.0,3.3,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Yatra Travels,A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,375.0,21.0,3.3,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,01:00,04h 30m,375.0,14.0,4.3,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,02:30,05h 45m,475.0,17.0,3.4,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30,02:30,05h 00m,475.0,13.0,4.2,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,02:00,04h 15m,405.0,6.0,3.0,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,01:15,05h 15m,450.0,12.0,2.8,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
KIRAN TRAVELS,A/C Seater (2+1),20:40,00:30,03h 50m,450.0,13.0,2.2,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Zainab Travels (Under ASTC),A/C Seater (2+1),20:30,01:30,05h 00m,800.0,8.0,3.7,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur
Nishigandha(Divya Tours & Travels),A/C Seater (2+1),21:15,23:50,02h 35m,550.0,13.0,0.0,https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Guwahati to Nagaon (Assam)
Yatra,Non AC Seater (2+2),20:15,03:30,07h 15m,350.0,40.0,2.3,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
MAA MONOSHA TRAVELS,NON A/C Seater (2+1),20:00,03:30,07h 30m,347.0,38.0,2.0,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:00,00:00,05h 00m,425.0,21.0,4.4,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30,01:10,05h 40m,425.0,28.0,4.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:30,02:15,06h 45m,500.0,44.0,3.2,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,02:00,06h 25m,500.0,18.0,3.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,A/C Seater / Sleeper (2+1),20:00,03:15,07h 15m,525.0,21.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,02:00,06h 00m,400.0,31.0,3.4,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,02:15,05h 45m,425.0,20.0,4.4,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,03:30,06h 45m,425.0,19.0,4.2,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,03:00,05h 15m,450.0,7.0,3.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:55,02:45,05h 50m,375.0,30.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali
Puja Transport,NON AC Seater / Sleeper 2+1,20:00,04:30,08h 30m,585.0,2.0,3.4,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Puja Transport,Non AC Seater (2+2),20:00,05:00,09h 00m,540.0,3.0,3.4,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,570.0,6.0,3.9,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Neha Travels,NON A/C Sleeper (2+1),22:30,06:30,08h 00m,644.0,0.0,1.6,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Neha Travels,NON A/C Seater (2+2),22:10,04:00,05h 50m,666.0,3.0,2.0,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:00,03:00,06h 00m,400.0,26.0,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:50,00:45,03h 55m,475.0,19.0,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15,22:55,03h 40m,450.0,24.0,4.3,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
Purple Wings Coaches,A/C Seater / Sleeper (2+1),20:00,00:20,04h 20m,585.0,34.0,4.0,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:30,03:15,06h 45m,450.0,26.0,4.4,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
Yatra Travels,NON A/C Seater/ Sleeper (2+1),23:50,06:30,06h 40m,425.0,23.0,5.0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:50,06:30,06h 40m,500.0,12.0,3.2,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00,03:00,07h 00m,450.0,27.0,2.8,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati
NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:00,00:30,05h 30m,500.0,35.0,4.9,https://www.redbus.in/bus-tickets/tinsukia-to-jorhat,Tinsukia to Jorhat
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,01:00,05h 20m,400.0,17.0,4.4,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15,02:00,04h 45m,400.0,15.0,3.7,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur
Puja Transport,NON AC Seater / Sleeper 2+1,20:20,05:00,08h 40m,540.0,5.0,3.3,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:45,04:00,08h 15m,570.0,15.0,3.0,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur
Puja Transport,Non AC Seater (2+2),19:15,04:00,08h 45m,540.0,18.0,1.9,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,600.0,16.0,3.5,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
KIRAN TRAVELS,A/C Seater (2+1),20:40,06:45,10h 05m,550.0,12.0,4.2,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),20:45,06:30,09h 45m,575.0,17.0,4.3,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Deep Travels,NON AC Seater / Sleeper 2+1,21:00,06:30,09h 30m,549.0,24.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:15,04:00,08h 45m,525.0,16.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,05:10,08h 40m,525.0,14.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45,07:15,09h 30m,525.0,7.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35,05:30,09h 55m,555.0,17.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Yatra Travels,A/C Seater / Sleeper (2+1),20:00,06:00,10h 00m,625.0,15.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,19:15,04:00,08h 45m,475.0,18.0,4.0,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:30,05:20,09h 50m,540.0,33.0,3.8,https://www.redbus.in/bus-tickets/guwahati-to-north-lakhimpur,Guwahati to North Lakhimpur
Deep Travels,NON AC Seater / Sleeper 2+1,20:00,05:45,09h 45m,650.0,17.0,2.9,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
Arhans Tour And Travels,Non AC Seater (2+2),20:00,06:00,10h 00m,675.0,18.0,1.8,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
SEEMA TRAVELS,A/C Seater (2+2),19:30,05:30,10h 00m,750.0,9.0,1.2,https://www.redbus.in/bus-tickets/guwahati-to-silchar,Guwahati to Silchar
BAIKUNTHA TRAVELS (UNDER ASTC),A/C Seater (2+1),20:00,23:15,03h 15m,479.0,19.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15,01:15,05h 00m,415.0,35.0,3.8,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,01:15,04h 15m,495.0,21.0,4.1,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
Nishigandha(Divya Tours & Travels),A/C Seater (2+1),21:15,00:30,03h 15m,550.0,25.0,0.0,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,570.0,14.0,4.4,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45,04:00,07h 15m,570.0,15.0,2.4,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),23:00,05:30,06h 30m,425.0,28.0,4.3,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:30,06:15,07h 45m,425.0,26.0,4.4,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),22:50,06:15,07h 25m,450.0,15.0,4.6,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05,06:00,06h 55m,420.0,27.0,4.0,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),22:45,06:15,07h 30m,450.0,20.0,4.1,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON A/C Seater/ Sleeper (2+1),22:50,06:30,07h 40m,425.0,26.0,4.9,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:30,03:15,07h 45m,450.0,17.0,4.0,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:00,08h 00m,432.0,7.0,3.8,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Drishti Travels,NON A/C Seater (2+1),21:00,05:30,08h 30m,432.0,9.0,3.4,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON A/C Seater (2+1),22:35,06:15,07h 40m,425.0,22.0,3.8,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,05:00,09h 15m,475.0,26.0,4.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:20,03:00,06h 40m,475.0,0.0,3.6,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,03:30,07h 05m,505.0,26.0,4.1,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,03:00,06h 30m,475.0,28.0,4.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON A/C Seater (2+1),20:40,03:00,06h 20m,475.0,22.0,4.1,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,03:00,06h 04m,550.0,12.0,4.4,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,525.0,19.0,4.1,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
KIRAN TRAVELS,A/C Seater (2+1),21:20,04:30,07h 10m,530.0,15.0,2.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:00,06:15,09h 15m,550.0,17.0,4.3,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
KIRAN TRAVELS,A/C Seater (2+1),21:20,06:15,08h 55m,550.0,15.0,4.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),21:15,06:00,08h 45m,500.0,27.0,4.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
AdYatra Travels,NON A/C Seater (2+1),20:40,06:15,09h 35m,525.0,19.0,3.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,06:15,10h 30m,525.0,20.0,4.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,05:30,09h 00m,525.0,26.0,4.6,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,06:00,09h 45m,540.0,24.0,3.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
AdNETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:30,05:00,09h 30m,550.0,11.0,4.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,06:30,09h 34m,475.0,12.0,4.4,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,07:00,10h 00m,625.0,18.0,4.0,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati
Yatra Travels,NON AC Seater/ Sleeper (2+1),23:15,05:10,05h 55m,475.0,24.0,4.1,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),22:05,05:20,07h 15m,540.0,34.0,4.2,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Drishti Travels,NON A/C Seater (2+1),21:00,04:00,07h 00m,432.0,13.0,3.4,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:00,04:00,06h 00m,475.0,21.0,3.5,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Drishti Travels,NON A/C Seater (2+1),20:30,04:30,08h 00m,405.0,16.0,2.5,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:00,05:30,06h 30m,580.0,18.0,2.4,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
GURUNANAK TRAVELS,NON A/C Seater (2+1),22:00,05:00,07h 00m,600.0,23.0,3.9,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,21:30,04:00,06h 30m,475.0,21.0,3.5,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Yatra Travels,A/C Seater / Sleeper (2+1),23:20,06:00,06h 40m,575.0,21.0,3.8,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Yatra Travels,NON A/C Seater/ Sleeper (2+1),22:30,04:15,05h 45m,505.0,27.0,3.8,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),23:15,05:30,06h 15m,425.0,34.0,4.2,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),19:30,04:00,08h 30m,650.0,22.0,3.4,https://www.redbus.in/bus-tickets/nagaon-to-north-lakhimpur,Nagaon (Assam) to North Lakhimpur
Satya Paribahan,A/C Seater (2+3),23:00,05:10,06h 10m,320.0,26.0,3.6,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
City Express (Shinjini),AC Seater (2+3),22:45,04:10,05h 25m,320.0,22.0,3.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Snemita Paribahan(Shinjini),A/C Seater (2+3),22:45,04:10,05h 25m,320.0,9.0,3.8,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Parameswar Travels,A/C Seater Push Back (2+3),20:00,01:35,05h 35m,238.0,20.0,3.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Parameswar Travels,A/C Seater Push Back (2+3),21:00,03:00,06h 00m,238.0,15.0,1.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Satya Paribahan,A/C Seater (2+3),23:00,03:45,04h 45m,320.0,26.0,3.0,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Aradhana Bus Service,A/C Seater / Sleeper (2+2),23:00,04:00,05h 00m,550.0,71.0,1.2,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Aradhana Travel,Non AC Seater (2+3),21:45,03:25,05h 40m,500.0,13.0,1.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Aradhana Travel,A/C Seater / Sleeper (2+1),19:35,23:59,04h 24m,500.0,30.0,1.5,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Aradhana Bus Service,A/C Seater / Sleeper (2+2),22:55,03:55,05h 00m,450.0,75.0,1.1,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
Shyamoli Paribahan Pvt Ltd,VE A/C Seater (2+2),23:30,04:30,05h 00m,300.0,35.0,4.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Express Line,VE A/C Seater (2+2),23:45,04:45,05h 00m,299.0,29.0,4.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Parameswar Travels,A/C Seater Push Back (2+3),23:59,05:00,05h 01m,238.0,49.0,3.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Parameswar Travels,A/C Seater Push Back (2+3),21:50,03:45,05h 55m,285.0,51.0,2.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),19:20,22:25,03h 05m,486.0,26.0,4.7,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,23:15,03h 45m,500.0,25.0,3.8,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Pammi Travels,NON A/C Sleeper (2+1),21:15,01:30,04h 15m,750.0,21.0,3.6,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),19:20,23:25,04h 05m,524.0,28.0,3.9,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Royal Cruiser,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,00:15,04h 45m,550.0,17.0,3.2,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Pammi Travels,NON A/C Sleeper (2+1),21:15,02:30,05h 15m,750.0,21.0,3.6,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Beauty Travels,NON A/C Seater / Sleeper (2+2),20:20,00:30,04h 10m,500.0,36.0,1.9,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Maharani Travels,A/C Seater / Sleeper (2+1),21:05,02:00,04h 55m,800.0,17.0,3.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KOLKATA - BURDWAN - 20:00 (BWN DEPOT) - 103,Non AC Seater (2+3),20:00,22:00,02h 00m,95.0,52.0,4.1,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),19:20,20:40,01h 20m,429.0,27.0,4.4,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan
FlixBus,Bharat Benz A/C Seater (2+2),23:50,05:05,05h 15m,440.18,10.0,4.5,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:10,06:00,06h 50m,500.0,4.0,2.2,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),23:40,04:50,05h 10m,675.0,2.0,2.9,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),23:00,04:35,05h 35m,705.0,17.0,2.4,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,900.0,3.0,2.8,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,04:45,07h 05m,799.0,13.0,4.1,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly (Uttar Pradesh)
